Sub_ID,Student_ID,Country,Age_Group,Education_Level,Plan_Type,Plan_Price_USD,Sub_Start_Date,Sub_End_Date,Sub_Start_Month,Sub_Start_Year,Churned,Churn_Reason,Churn_Date,Days_Active,Renewal_Number,Revenue_USD
SUB_07843,STU_06201,Others,18-22,Other,Monthly,9.99,2023-11-28,2023-12-07,2023-11,2023,Yes,Found Better Alternative,2023-12-07,9,1,3.0
SUB_07844,STU_06202,India,23-27,PhD,Monthly,9.99,2023-05-23,2023-06-08,2023-05,2023,Yes,Found Better Alternative,2023-06-08,16,1,5.33
SUB_07845,STU_06203,India,28+,Undergraduate,Quarterly,19.99,2023-02-24,2023-05-25,2023-02,2023,No,,,90,1,19.99
SUB_07846,STU_06204,India,18-22,PhD,Annual,59.99,2022-08-10,2022-10-23,2022-08,2022,Yes,Price Too High,2022-10-23,74,1,12.16
SUB_07847,STU_06205,Australia,23-27,Undergraduate,Annual,59.99,2023-12-24,2024-12-23,2023-12,2023,No,,,365,1,59.99
SUB_07848,STU_06206,India,18-22,Undergraduate,Monthly,9.99,2024-04-04,2024-05-04,2024-04,2024,No,,,30,1,9.99
SUB_07849,STU_06207,United States,18-22,Postgraduate,Annual,59.99,2022-11-16,2023-11-16,2022-11,2022,No,,,365,1,59.99
SUB_07850,STU_06208,United States,23-27,Other,Monthly,9.99,2022-11-18,2022-12-18,2022-11,2022,No,,,30,1,9.99
SUB_07851,STU_06208,United States,23-27,Other,Monthly,9.99,2022-12-18,2022-12-28,2022-12,2022,Yes,Other,2022-12-28,10,2,3.33
SUB_07852,STU_06210,United States,18-22,Postgraduate,Quarterly,19.99,2024-03-13,2024-06-11,2024-03,2024,No,,,90,1,19.99
SUB_07853,STU_06211,United Kingdom,23-27,Postgraduate,Monthly,9.99,2024-01-06,2024-01-22,2024-01,2024,Yes,Found Better Alternative,2024-01-22,16,1,5.33
SUB_07854,STU_06212,Australia,23-27,Undergraduate,Monthly,9.99,2022-12-20,2022-12-31,2022-12,2022,Yes,Not Useful Anymore,2022-12-31,11,1,3.66
SUB_07855,STU_06213,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2022-09-02,2022-12-01,2022-09,2022,No,,,90,1,19.99
SUB_07856,STU_06214,United Kingdom,18-22,Other,Monthly,9.99,2023-12-04,2023-12-28,2023-12,2023,Yes,Found Better Alternative,2023-12-28,24,1,7.99
SUB_07857,STU_06215,India,23-27,PhD,Monthly,9.99,2023-06-09,2023-06-15,2023-06,2023,Yes,Price Too High,2023-06-15,6,1,2.0
SUB_07858,STU_06216,India,18-22,PhD,Monthly,9.99,2023-03-28,2023-04-08,2023-03,2023,Yes,Other,2023-04-08,11,1,3.66
SUB_07859,STU_06217,Canada,28+,Undergraduate,Monthly,9.99,2023-12-20,2023-12-24,2023-12,2023,Yes,Found Better Alternative,2023-12-24,4,1,1.33
SUB_07860,STU_06218,India,18-22,Undergraduate,Monthly,9.99,2023-02-18,2023-03-20,2023-02,2023,No,,,30,1,9.99
SUB_07861,STU_06219,United States,18-22,Undergraduate,Monthly,9.99,2023-09-10,2023-09-14,2023-09,2023,Yes,Other,2023-09-14,4,1,1.33
SUB_07862,STU_06221,United States,18-22,Undergraduate,Annual,59.99,2023-11-05,2024-11-04,2023-11,2023,No,,,365,1,59.99
SUB_07863,STU_06222,India,18-22,PhD,Quarterly,19.99,2023-07-06,2023-08-29,2023-07,2023,Yes,Exam Season Over,2023-08-29,54,1,11.99
SUB_07864,STU_06223,India,23-27,Undergraduate,Quarterly,19.99,2023-07-09,2023-10-07,2023-07,2023,No,,,90,1,19.99
SUB_07865,STU_06224,United Kingdom,28+,Undergraduate,Quarterly,19.99,2023-11-23,2024-01-28,2023-11,2023,Yes,Found Better Alternative,2024-01-28,66,1,14.66
SUB_07866,STU_06225,United States,18-22,Postgraduate,Monthly,9.99,2023-06-10,2023-07-10,2023-06,2023,No,,,30,1,9.99
SUB_07867,STU_06226,Australia,23-27,Undergraduate,Quarterly,19.99,2023-10-10,2024-01-08,2023-10,2023,No,,,90,1,19.99
SUB_07868,STU_06226,Australia,23-27,Undergraduate,Quarterly,19.99,2024-01-08,2024-01-22,2024-01,2024,Yes,Other,2024-01-22,14,2,3.11
SUB_07869,STU_06227,Canada,18-22,Undergraduate,Monthly,9.99,2022-06-19,2022-07-19,2022-06,2022,No,,,30,1,9.99
SUB_07870,STU_06228,United States,18-22,Other,Quarterly,19.99,2022-11-22,2023-02-20,2022-11,2022,No,,,90,1,19.99
SUB_07871,STU_06229,India,28+,Undergraduate,Quarterly,19.99,2024-02-25,2024-05-25,2024-02,2024,No,,,90,1,19.99
SUB_07872,STU_06229,India,28+,Undergraduate,Quarterly,19.99,2024-05-25,2024-08-23,2024-05,2024,No,,,90,2,19.99
SUB_07873,STU_06230,India,18-22,PhD,Monthly,9.99,2024-01-14,2024-02-13,2024-01,2024,No,,,30,1,9.99
SUB_07874,STU_06230,India,18-22,PhD,Monthly,9.99,2024-02-13,2024-03-01,2024-02,2024,Yes,Found Better Alternative,2024-03-01,17,2,5.66
SUB_07875,STU_06231,India,28+,Undergraduate,Monthly,9.99,2024-06-15,2024-06-28,2024-06,2024,Yes,Exam Season Over,2024-06-28,13,1,4.33
SUB_07876,STU_06232,India,18-22,Postgraduate,Annual,59.99,2024-06-05,2025-06-05,2024-06,2024,No,,,365,1,59.99
SUB_07877,STU_06233,United States,18-22,Undergraduate,Annual,59.99,2022-11-14,2023-11-14,2022-11,2022,No,,,365,1,59.99
SUB_07878,STU_06234,United States,23-27,Other,Quarterly,19.99,2023-12-09,2024-02-15,2023-12,2023,Yes,Found Better Alternative,2024-02-15,68,1,15.1
SUB_07879,STU_06235,Canada,18-22,Postgraduate,Quarterly,19.99,2022-12-07,2023-03-07,2022-12,2022,No,,,90,1,19.99
SUB_07880,STU_06235,Canada,18-22,Postgraduate,Quarterly,19.99,2023-03-07,2023-06-05,2023-03,2023,No,,,90,2,19.99
SUB_07881,STU_06237,United States,23-27,Undergraduate,Monthly,9.99,2022-07-28,2022-08-03,2022-07,2022,Yes,Found Better Alternative,2022-08-03,6,1,2.0
SUB_07882,STU_06238,United States,23-27,Undergraduate,Quarterly,19.99,2023-08-13,2023-08-29,2023-08,2023,Yes,Price Too High,2023-08-29,16,1,3.55
SUB_07883,STU_06239,United Kingdom,23-27,Other,Monthly,9.99,2023-11-22,2023-12-21,2023-11,2023,Yes,Found Better Alternative,2023-12-21,29,1,9.66
SUB_07884,STU_06240,Australia,18-22,Other,Quarterly,19.99,2022-10-21,2023-01-19,2022-10,2022,No,,,90,1,19.99
SUB_07885,STU_06240,Australia,18-22,Other,Quarterly,19.99,2023-01-19,2023-04-19,2023-01,2023,No,,,90,2,19.99
SUB_07886,STU_06240,Australia,18-22,Other,Quarterly,19.99,2023-04-19,2023-07-18,2023-04,2023,No,,,90,3,19.99
SUB_07887,STU_06241,United States,18-22,Undergraduate,Annual,59.99,2024-01-08,2025-01-07,2024-01,2024,No,,,365,1,59.99
SUB_07888,STU_06242,Australia,18-22,Undergraduate,Monthly,9.99,2022-11-14,2022-12-14,2022-11,2022,No,,,30,1,9.99
SUB_07889,STU_06243,Canada,23-27,Postgraduate,Monthly,9.99,2022-11-29,2022-12-29,2022-11,2022,No,,,30,1,9.99
SUB_07890,STU_06243,Canada,23-27,Postgraduate,Monthly,9.99,2022-12-29,2023-01-15,2022-12,2022,Yes,Found Better Alternative,2023-01-15,17,2,5.66
SUB_07891,STU_06244,United States,28+,Postgraduate,Annual,59.99,2022-07-01,2023-07-01,2022-07,2022,No,,,365,1,59.99
SUB_07892,STU_06245,United States,18-22,Undergraduate,Monthly,9.99,2022-12-09,2023-01-08,2022-12,2022,No,,,30,1,9.99
SUB_07893,STU_06247,India,28+,Postgraduate,Quarterly,19.99,2024-01-05,2024-04-04,2024-01,2024,No,,,90,1,19.99
SUB_07894,STU_06248,India,23-27,Undergraduate,Quarterly,19.99,2022-09-14,2022-12-13,2022-09,2022,No,,,90,1,19.99
SUB_07895,STU_06249,United States,23-27,Postgraduate,Monthly,9.99,2022-12-04,2023-01-03,2022-12,2022,No,,,30,1,9.99
SUB_07896,STU_06249,United States,23-27,Postgraduate,Monthly,9.99,2023-01-03,2023-02-02,2023-01,2023,No,,,30,2,9.99
SUB_07897,STU_06249,United States,23-27,Postgraduate,Monthly,9.99,2023-02-02,2023-03-04,2023-02,2023,No,,,30,3,9.99
SUB_07898,STU_06250,India,18-22,Postgraduate,Monthly,9.99,2024-02-10,2024-02-26,2024-02,2024,Yes,Not Useful Anymore,2024-02-26,16,1,5.33
SUB_07899,STU_06251,India,23-27,Undergraduate,Quarterly,19.99,2024-01-03,2024-01-19,2024-01,2024,Yes,Found Better Alternative,2024-01-19,16,1,3.55
SUB_07900,STU_06252,India,18-22,Undergraduate,Monthly,9.99,2024-05-01,2024-05-31,2024-05,2024,No,,,30,1,9.99
SUB_07901,STU_06252,India,18-22,Undergraduate,Monthly,9.99,2024-05-31,2024-06-14,2024-05,2024,Yes,Price Too High,2024-06-14,14,2,4.66
SUB_07902,STU_06253,India,18-22,Undergraduate,Monthly,9.99,2022-11-19,2022-12-19,2022-11,2022,No,,,30,1,9.99
SUB_07903,STU_06254,United States,18-22,Postgraduate,Annual,59.99,2022-08-20,2023-06-30,2022-08,2022,Yes,Found Better Alternative,2023-06-30,314,1,51.61
SUB_07904,STU_06255,India,23-27,Undergraduate,Annual,59.99,2022-08-21,2023-08-21,2022-08,2022,No,,,365,1,59.99
SUB_07905,STU_06255,India,23-27,Undergraduate,Annual,59.99,2023-08-21,2024-08-20,2023-08,2023,No,,,365,2,59.99
SUB_07906,STU_06257,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-11-28,2022-12-28,2022-11,2022,No,,,30,1,9.99
SUB_07907,STU_06257,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-12-28,2023-01-27,2022-12,2022,No,,,30,2,9.99
SUB_07908,STU_06258,Canada,23-27,Undergraduate,Monthly,9.99,2024-05-20,2024-05-29,2024-05,2024,Yes,Exam Season Over,2024-05-29,9,1,3.0
SUB_07909,STU_06259,India,28+,Postgraduate,Annual,59.99,2024-02-05,2024-07-21,2024-02,2024,Yes,Found Better Alternative,2024-07-21,167,1,27.45
SUB_07910,STU_06260,India,18-22,Undergraduate,Annual,59.99,2022-12-24,2023-12-24,2022-12,2022,No,,,365,1,59.99
SUB_07911,STU_06261,India,18-22,Undergraduate,Monthly,9.99,2024-01-12,2024-02-11,2024-01,2024,No,,,30,1,9.99
SUB_07912,STU_06261,India,18-22,Undergraduate,Monthly,9.99,2024-02-11,2024-02-19,2024-02,2024,Yes,Other,2024-02-19,8,2,2.66
SUB_07913,STU_06262,India,18-22,PhD,Monthly,9.99,2022-07-15,2022-08-03,2022-07,2022,Yes,Not Useful Anymore,2022-08-03,19,1,6.33
SUB_07914,STU_06263,United States,18-22,Undergraduate,Quarterly,19.99,2023-11-03,2024-02-01,2023-11,2023,No,,,90,1,19.99
SUB_07915,STU_06263,United States,18-22,Undergraduate,Quarterly,19.99,2024-02-01,2024-04-03,2024-02,2024,Yes,Found Better Alternative,2024-04-03,62,2,13.77
SUB_07916,STU_06264,United States,18-22,Undergraduate,Monthly,9.99,2023-01-17,2023-02-16,2023-01,2023,No,,,30,1,9.99
SUB_07917,STU_06264,United States,18-22,Undergraduate,Monthly,9.99,2023-02-16,2023-03-18,2023-02,2023,No,,,30,2,9.99
SUB_07918,STU_06264,United States,18-22,Undergraduate,Monthly,9.99,2023-03-18,2023-04-17,2023-03,2023,No,,,30,3,9.99
SUB_07919,STU_06264,United States,18-22,Undergraduate,Monthly,9.99,2023-04-17,2023-05-17,2023-04,2023,No,,,30,4,9.99
SUB_07920,STU_06265,United States,23-27,Postgraduate,Monthly,9.99,2023-03-12,2023-04-11,2023-03,2023,No,,,30,1,9.99
SUB_07921,STU_06265,United States,23-27,Postgraduate,Monthly,9.99,2023-04-11,2023-05-11,2023-04,2023,No,,,30,2,9.99
SUB_07922,STU_06265,United States,23-27,Postgraduate,Monthly,9.99,2023-05-11,2023-05-17,2023-05,2023,Yes,Not Useful Anymore,2023-05-17,6,3,2.0
SUB_07923,STU_06266,Australia,28+,Undergraduate,Monthly,9.99,2023-11-07,2023-11-28,2023-11,2023,Yes,Found Better Alternative,2023-11-28,21,1,6.99
SUB_07924,STU_06267,United States,28+,Postgraduate,Monthly,9.99,2023-08-04,2023-08-23,2023-08,2023,Yes,Exam Season Over,2023-08-23,19,1,6.33
SUB_07925,STU_06268,United States,23-27,Undergraduate,Quarterly,19.99,2023-05-05,2023-06-07,2023-05,2023,Yes,Not Useful Anymore,2023-06-07,33,1,7.33
SUB_07926,STU_06269,India,28+,Undergraduate,Monthly,9.99,2023-07-02,2023-07-16,2023-07,2023,Yes,Price Too High,2023-07-16,14,1,4.66
SUB_07927,STU_06270,United Kingdom,28+,Postgraduate,Monthly,9.99,2022-08-26,2022-09-25,2022-08,2022,No,,,30,1,9.99
SUB_07928,STU_06270,United Kingdom,28+,Postgraduate,Monthly,9.99,2022-09-25,2022-10-25,2022-09,2022,No,,,30,2,9.99
SUB_07929,STU_06273,India,18-22,Undergraduate,Monthly,9.99,2023-04-14,2023-05-14,2023-04,2023,No,,,30,1,9.99
SUB_07930,STU_06274,India,23-27,Undergraduate,Monthly,9.99,2022-10-25,2022-11-24,2022-10,2022,No,,,30,1,9.99
SUB_07931,STU_06275,Australia,18-22,Undergraduate,Monthly,9.99,2024-06-04,2024-07-04,2024-06,2024,No,,,30,1,9.99
SUB_07932,STU_06276,United States,18-22,Undergraduate,Monthly,9.99,2024-05-01,2024-05-20,2024-05,2024,Yes,Not Useful Anymore,2024-05-20,19,1,6.33
SUB_07933,STU_06278,India,28+,Other,Quarterly,19.99,2023-03-07,2023-06-05,2023-03,2023,No,,,90,1,19.99
SUB_07934,STU_06279,India,23-27,Other,Annual,59.99,2022-07-10,2023-07-10,2022-07,2022,No,,,365,1,59.99
SUB_07935,STU_06281,India,28+,PhD,Annual,59.99,2023-01-01,2024-01-01,2023-01,2023,No,,,365,1,59.99
SUB_07936,STU_06282,India,18-22,PhD,Monthly,9.99,2022-07-20,2022-08-19,2022-07,2022,No,,,30,1,9.99
SUB_07937,STU_06282,India,18-22,PhD,Monthly,9.99,2022-08-19,2022-09-18,2022-08,2022,No,,,30,2,9.99
SUB_07938,STU_06283,Others,18-22,Undergraduate,Monthly,9.99,2023-10-01,2023-10-10,2023-10,2023,Yes,Price Too High,2023-10-10,9,1,3.0
SUB_07939,STU_06284,India,23-27,Other,Annual,59.99,2023-09-25,2024-05-25,2023-09,2023,Yes,Price Too High,2024-05-25,243,1,39.94
SUB_07940,STU_06285,United States,23-27,Undergraduate,Monthly,9.99,2023-09-26,2023-10-05,2023-09,2023,Yes,Not Useful Anymore,2023-10-05,9,1,3.0
SUB_07941,STU_06286,United States,28+,Undergraduate,Monthly,9.99,2023-05-24,2023-06-17,2023-05,2023,Yes,Found Better Alternative,2023-06-17,24,1,7.99
SUB_07942,STU_06288,United States,28+,Postgraduate,Annual,59.99,2023-07-20,2024-07-19,2023-07,2023,No,,,365,1,59.99
SUB_07943,STU_06289,India,18-22,Postgraduate,Quarterly,19.99,2022-06-29,2022-07-14,2022-06,2022,Yes,Found Better Alternative,2022-07-14,15,1,3.33
SUB_07944,STU_06290,United States,28+,Undergraduate,Monthly,9.99,2024-03-09,2024-04-08,2024-03,2024,No,,,30,1,9.99
SUB_07945,STU_06290,United States,28+,Undergraduate,Monthly,9.99,2024-04-08,2024-04-22,2024-04,2024,Yes,Found Better Alternative,2024-04-22,14,2,4.66
SUB_07946,STU_06291,Canada,23-27,Postgraduate,Monthly,9.99,2022-09-25,2022-10-25,2022-09,2022,No,,,30,1,9.99
SUB_07947,STU_06292,United States,18-22,Other,Monthly,9.99,2022-09-08,2022-10-08,2022-09,2022,No,,,30,1,9.99
SUB_07948,STU_06293,United States,18-22,Undergraduate,Monthly,9.99,2023-11-04,2023-11-20,2023-11,2023,Yes,Found Better Alternative,2023-11-20,16,1,5.33
SUB_07949,STU_06294,United States,18-22,Other,Monthly,9.99,2023-03-23,2023-04-07,2023-03,2023,Yes,Exam Season Over,2023-04-07,15,1,5.0
SUB_07950,STU_06295,Australia,18-22,PhD,Monthly,9.99,2022-10-02,2022-11-01,2022-10,2022,No,,,30,1,9.99
SUB_07951,STU_06296,United States,18-22,Postgraduate,Monthly,9.99,2022-08-30,2022-09-28,2022-08,2022,Yes,Not Useful Anymore,2022-09-28,29,1,9.66
SUB_07952,STU_06297,United Kingdom,23-27,PhD,Annual,59.99,2023-11-14,2024-11-13,2023-11,2023,No,,,365,1,59.99
SUB_07953,STU_06298,India,28+,Postgraduate,Monthly,9.99,2022-11-30,2022-12-30,2022-11,2022,No,,,30,1,9.99
SUB_07954,STU_06298,India,28+,Postgraduate,Monthly,9.99,2022-12-30,2023-01-29,2022-12,2022,No,,,30,2,9.99
SUB_07955,STU_06299,United States,18-22,Postgraduate,Annual,59.99,2024-04-14,2025-04-14,2024-04,2024,No,,,365,1,59.99
SUB_07956,STU_06300,Canada,18-22,Postgraduate,Annual,59.99,2023-05-11,2024-05-10,2023-05,2023,No,,,365,1,59.99
SUB_07957,STU_06301,United States,18-22,Undergraduate,Monthly,9.99,2023-01-31,2023-03-01,2023-01,2023,Yes,Price Too High,2023-03-01,29,1,9.66
SUB_07958,STU_06302,India,28+,Undergraduate,Quarterly,19.99,2023-10-22,2024-01-20,2023-10,2023,No,,,90,1,19.99
SUB_07959,STU_06303,United States,28+,Undergraduate,Monthly,9.99,2023-12-19,2023-12-22,2023-12,2023,Yes,Other,2023-12-22,3,1,1.0
SUB_07960,STU_06305,India,18-22,Other,Monthly,9.99,2022-10-18,2022-11-17,2022-10,2022,No,,,30,1,9.99
SUB_07961,STU_06305,India,18-22,Other,Monthly,9.99,2022-11-17,2022-11-26,2022-11,2022,Yes,Exam Season Over,2022-11-26,9,2,3.0
SUB_07962,STU_06306,United States,23-27,Postgraduate,Monthly,9.99,2024-02-28,2024-03-10,2024-02,2024,Yes,Found Better Alternative,2024-03-10,11,1,3.66
SUB_07963,STU_06307,United States,18-22,Postgraduate,Annual,59.99,2023-11-17,2024-09-11,2023-11,2023,Yes,Found Better Alternative,2024-09-11,299,1,49.14
SUB_07964,STU_06309,Canada,18-22,Postgraduate,Quarterly,19.99,2022-11-03,2023-02-01,2022-11,2022,No,,,90,1,19.99
SUB_07965,STU_06310,India,18-22,Postgraduate,Monthly,9.99,2024-05-29,2024-06-01,2024-05,2024,Yes,Price Too High,2024-06-01,3,1,1.0
SUB_07966,STU_06311,United States,18-22,Other,Monthly,9.99,2023-09-14,2023-10-14,2023-09,2023,No,,,30,1,9.99
SUB_07967,STU_06311,United States,18-22,Other,Monthly,9.99,2023-10-14,2023-11-13,2023-10,2023,No,,,30,2,9.99
SUB_07968,STU_06311,United States,18-22,Other,Monthly,9.99,2023-11-13,2023-11-23,2023-11,2023,Yes,Found Better Alternative,2023-11-23,10,3,3.33
SUB_07969,STU_06312,Others,18-22,Postgraduate,Monthly,9.99,2024-05-08,2024-05-12,2024-05,2024,Yes,Price Too High,2024-05-12,4,1,1.33
SUB_07970,STU_06313,India,28+,Postgraduate,Monthly,9.99,2024-06-12,2024-07-04,2024-06,2024,Yes,Found Better Alternative,2024-07-04,22,1,7.33
SUB_07971,STU_06314,India,18-22,PhD,Monthly,9.99,2024-02-03,2024-02-27,2024-02,2024,Yes,Exam Season Over,2024-02-27,24,1,7.99
SUB_07972,STU_06315,United States,18-22,Postgraduate,Monthly,9.99,2022-12-30,2023-01-29,2022-12,2022,No,,,30,1,9.99
SUB_07973,STU_06315,United States,18-22,Postgraduate,Monthly,9.99,2023-01-29,2023-02-28,2023-01,2023,No,,,30,2,9.99
SUB_07974,STU_06316,India,18-22,Other,Quarterly,19.99,2024-06-05,2024-06-11,2024-06,2024,Yes,Found Better Alternative,2024-06-11,6,1,1.33
SUB_07975,STU_06318,United States,18-22,Postgraduate,Monthly,9.99,2023-11-07,2023-11-26,2023-11,2023,Yes,Found Better Alternative,2023-11-26,19,1,6.33
SUB_07976,STU_06319,Canada,23-27,Postgraduate,Monthly,9.99,2022-11-09,2022-12-09,2022-11,2022,No,,,30,1,9.99
SUB_07977,STU_06319,Canada,23-27,Postgraduate,Monthly,9.99,2022-12-09,2023-01-08,2022-12,2022,No,,,30,2,9.99
SUB_07978,STU_06319,Canada,23-27,Postgraduate,Monthly,9.99,2023-01-08,2023-02-07,2023-01,2023,No,,,30,3,9.99
SUB_07979,STU_06320,India,28+,Undergraduate,Monthly,9.99,2023-08-16,2023-09-03,2023-08,2023,Yes,Price Too High,2023-09-03,18,1,5.99
SUB_07980,STU_06321,Others,23-27,Postgraduate,Monthly,9.99,2022-12-02,2023-01-01,2022-12,2022,No,,,30,1,9.99
SUB_07981,STU_06322,India,23-27,Undergraduate,Monthly,9.99,2023-04-21,2023-05-02,2023-04,2023,Yes,Exam Season Over,2023-05-02,11,1,3.66
SUB_07982,STU_06324,India,28+,Undergraduate,Monthly,9.99,2023-06-15,2023-07-15,2023-06,2023,No,,,30,1,9.99
SUB_07983,STU_06324,India,28+,Undergraduate,Monthly,9.99,2023-07-15,2023-08-03,2023-07,2023,Yes,Found Better Alternative,2023-08-03,19,2,6.33
SUB_07984,STU_06325,India,18-22,Undergraduate,Quarterly,19.99,2022-08-30,2022-11-28,2022-08,2022,No,,,90,1,19.99
SUB_07985,STU_06326,India,18-22,PhD,Monthly,9.99,2023-08-23,2023-09-07,2023-08,2023,Yes,Found Better Alternative,2023-09-07,15,1,5.0
SUB_07986,STU_06327,India,18-22,Postgraduate,Annual,59.99,2024-04-02,2024-06-19,2024-04,2024,Yes,Found Better Alternative,2024-06-19,78,1,12.82
SUB_07987,STU_06328,United States,23-27,Undergraduate,Monthly,9.99,2023-04-25,2023-05-25,2023-04,2023,No,,,30,1,9.99
SUB_07988,STU_06329,India,18-22,Postgraduate,Monthly,9.99,2022-08-18,2022-09-17,2022-08,2022,No,,,30,1,9.99
SUB_07989,STU_06329,India,18-22,Postgraduate,Monthly,9.99,2022-09-17,2022-10-17,2022-09,2022,No,,,30,2,9.99
SUB_07990,STU_06330,India,23-27,Undergraduate,Quarterly,19.99,2022-10-18,2022-10-23,2022-10,2022,Yes,Price Too High,2022-10-23,5,1,1.11
SUB_07991,STU_06331,India,28+,Undergraduate,Monthly,9.99,2023-09-13,2023-10-08,2023-09,2023,Yes,Technical Issues,2023-10-08,25,1,8.33
SUB_07992,STU_06332,India,18-22,Other,Annual,59.99,2024-03-26,2024-05-18,2024-03,2024,Yes,Found Better Alternative,2024-05-18,53,1,8.71
SUB_07993,STU_06334,Australia,23-27,Postgraduate,Annual,59.99,2023-08-30,2024-01-04,2023-08,2023,Yes,Found Better Alternative,2024-01-04,127,1,20.87
SUB_07994,STU_06335,Others,23-27,Other,Quarterly,19.99,2023-03-02,2023-05-31,2023-03,2023,No,,,90,1,19.99
SUB_07995,STU_06335,Others,23-27,Other,Quarterly,19.99,2023-05-31,2023-08-29,2023-05,2023,No,,,90,2,19.99
SUB_07996,STU_06335,Others,23-27,Other,Quarterly,19.99,2023-08-29,2023-09-27,2023-08,2023,Yes,Other,2023-09-27,29,3,6.44
SUB_07997,STU_06336,India,28+,PhD,Monthly,9.99,2023-02-09,2023-03-11,2023-02,2023,No,,,30,1,9.99
SUB_07998,STU_06336,India,28+,PhD,Monthly,9.99,2023-03-11,2023-04-10,2023-03,2023,No,,,30,2,9.99
SUB_07999,STU_06338,India,18-22,Postgraduate,Monthly,9.99,2022-10-22,2022-11-21,2022-10,2022,No,,,30,1,9.99
SUB_08000,STU_06339,India,28+,Postgraduate,Monthly,9.99,2022-07-06,2022-07-11,2022-07,2022,Yes,Price Too High,2022-07-11,5,1,1.67
SUB_08001,STU_06340,United States,23-27,Undergraduate,Annual,59.99,2023-12-23,2024-12-22,2023-12,2023,No,,,365,1,59.99
SUB_08002,STU_06341,United States,28+,Other,Monthly,9.99,2024-04-29,2024-05-16,2024-04,2024,Yes,Price Too High,2024-05-16,17,1,5.66
SUB_08003,STU_06343,India,18-22,Postgraduate,Monthly,9.99,2023-05-02,2023-06-01,2023-05,2023,No,,,30,1,9.99
SUB_08004,STU_06344,India,28+,Other,Monthly,9.99,2023-06-23,2023-07-23,2023-06,2023,No,,,30,1,9.99
SUB_08005,STU_06344,India,28+,Other,Monthly,9.99,2023-07-23,2023-08-22,2023-07,2023,No,,,30,2,9.99
SUB_08006,STU_06345,India,23-27,Undergraduate,Monthly,9.99,2023-06-11,2023-07-11,2023-06,2023,No,,,30,1,9.99
SUB_08007,STU_06346,India,28+,Undergraduate,Monthly,9.99,2023-01-11,2023-02-10,2023-01,2023,No,,,30,1,9.99
SUB_08008,STU_06346,India,28+,Undergraduate,Monthly,9.99,2023-02-10,2023-03-12,2023-02,2023,No,,,30,2,9.99
SUB_08009,STU_06346,India,28+,Undergraduate,Monthly,9.99,2023-03-12,2023-04-11,2023-03,2023,No,,,30,3,9.99
SUB_08010,STU_06346,India,28+,Undergraduate,Monthly,9.99,2023-04-11,2023-05-11,2023-04,2023,No,,,30,4,9.99
SUB_08011,STU_06347,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-03-02,2023-04-01,2023-03,2023,No,,,30,1,9.99
SUB_08012,STU_06347,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-04-01,2023-05-01,2023-04,2023,No,,,30,2,9.99
SUB_08013,STU_06347,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-05-01,2023-05-31,2023-05,2023,No,,,30,3,9.99
SUB_08014,STU_06347,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-05-31,2023-06-23,2023-05,2023,Yes,Price Too High,2023-06-23,23,4,7.66
SUB_08015,STU_06349,India,18-22,Undergraduate,Monthly,9.99,2023-08-09,2023-09-08,2023-08,2023,No,,,30,1,9.99
SUB_08016,STU_06350,United Kingdom,18-22,PhD,Monthly,9.99,2023-09-07,2023-10-03,2023-09,2023,Yes,Found Better Alternative,2023-10-03,26,1,8.66
SUB_08017,STU_06351,Australia,23-27,Undergraduate,Monthly,9.99,2023-03-25,2023-04-24,2023-03,2023,No,,,30,1,9.99
SUB_08018,STU_06352,India,23-27,Undergraduate,Monthly,9.99,2022-06-11,2022-07-01,2022-06,2022,Yes,Exam Season Over,2022-07-01,20,1,6.66
SUB_08019,STU_06353,United States,18-22,Postgraduate,Annual,59.99,2024-03-07,2025-03-07,2024-03,2024,No,,,365,1,59.99
SUB_08020,STU_06354,India,18-22,Postgraduate,Monthly,9.99,2024-04-09,2024-05-09,2024-04,2024,No,,,30,1,9.99
SUB_08021,STU_06354,India,18-22,Postgraduate,Monthly,9.99,2024-05-09,2024-05-14,2024-05,2024,Yes,Found Better Alternative,2024-05-14,5,2,1.67
SUB_08022,STU_06355,United States,23-27,Undergraduate,Monthly,9.99,2024-04-19,2024-05-19,2024-04,2024,No,,,30,1,9.99
SUB_08023,STU_06355,United States,23-27,Undergraduate,Monthly,9.99,2024-05-19,2024-06-08,2024-05,2024,Yes,Found Better Alternative,2024-06-08,20,2,6.66
