Student_ID,Country,Age_Group,Education_Level,Acquisition_Source,Registration_Date,Registration_Month,Registration_Year,Month_Label,Is_Active
STU_04687,India,23-27,Undergraduate,Organic Search,2024-06-06,6,2024,2024-06,0
STU_04688,India,28+,Undergraduate,Social Media,2022-07-27,7,2022,2022-07,0
STU_04689,India,23-27,Undergraduate,Referral,2023-04-05,4,2023,2023-04,1
STU_04690,United States,18-22,Other,Organic Search,2023-02-22,2,2023,2023-02,1
STU_04691,United States,23-27,Postgraduate,Referral,2023-07-16,7,2023,2023-07,1
STU_04692,Others,28+,Undergraduate,Paid Ad,2023-08-28,8,2023,2023-08,1
STU_04693,Others,23-27,Undergraduate,Organic Search,2023-04-10,4,2023,2023-04,1
STU_04694,United States,23-27,PhD,Referral,2023-01-04,1,2023,2023-01,0
STU_04695,United States,23-27,Undergraduate,Paid Ad,2022-11-26,11,2022,2022-11,1
STU_04696,India,18-22,Undergraduate,Paid Ad,2023-11-06,11,2023,2023-11,1
STU_04697,United States,28+,Undergraduate,Organic Search,2023-02-10,2,2023,2023-02,1
STU_04698,India,18-22,Undergraduate,Paid Ad,2023-04-14,4,2023,2023-04,1
STU_04699,United States,18-22,Postgraduate,Paid Ad,2024-03-10,3,2024,2024-03,1
STU_04700,India,18-22,Undergraduate,Organic Search,2023-01-22,1,2023,2023-01,1
STU_04701,India,28+,Undergraduate,Organic Search,2022-10-14,10,2022,2022-10,0
STU_04702,United States,23-27,PhD,Email Campaign,2023-04-29,4,2023,2023-04,1
STU_04703,India,18-22,PhD,Social Media,2024-05-16,5,2024,2024-05,1
STU_04704,India,18-22,Postgraduate,Organic Search,2023-05-16,5,2023,2023-05,0
STU_04705,India,18-22,PhD,Organic Search,2022-08-29,8,2022,2022-08,1
STU_04706,India,18-22,Undergraduate,Email Campaign,2023-11-12,11,2023,2023-11,0
STU_04707,Australia,18-22,Postgraduate,Referral,2023-05-20,5,2023,2023-05,1
STU_04708,Australia,28+,Postgraduate,Social Media,2023-02-16,2,2023,2023-02,1
STU_04709,United States,23-27,Undergraduate,Email Campaign,2024-05-09,5,2024,2024-05,0
STU_04710,India,18-22,Other,Referral,2023-07-07,7,2023,2023-07,1
STU_04711,India,18-22,Postgraduate,Organic Search,2023-03-12,3,2023,2023-03,1
STU_04712,United States,28+,Postgraduate,Social Media,2022-08-16,8,2022,2022-08,0
STU_04713,India,18-22,Postgraduate,Paid Ad,2023-01-30,1,2023,2023-01,0
STU_04714,India,18-22,Undergraduate,Paid Ad,2023-04-17,4,2023,2023-04,1
STU_04715,United States,18-22,Undergraduate,Social Media,2023-06-03,6,2023,2023-06,1
STU_04716,India,28+,Undergraduate,Email Campaign,2024-05-03,5,2024,2024-05,1
STU_04717,India,18-22,Other,Referral,2024-01-29,1,2024,2024-01,1
STU_04718,Canada,23-27,Postgraduate,Paid Ad,2022-09-07,9,2022,2022-09,1
STU_04719,United States,23-27,Undergraduate,Organic Search,2023-10-26,10,2023,2023-10,0
STU_04720,United States,18-22,Undergraduate,Paid Ad,2023-07-06,7,2023,2023-07,1
STU_04721,United States,23-27,Undergraduate,Paid Ad,2023-11-03,11,2023,2023-11,1
STU_04722,Australia,18-22,Undergraduate,Organic Search,2023-08-05,8,2023,2023-08,1
STU_04723,Others,23-27,Postgraduate,Organic Search,2023-05-09,5,2023,2023-05,1
STU_04724,India,23-27,Undergraduate,Paid Ad,2023-11-19,11,2023,2023-11,0
STU_04725,United States,23-27,Postgraduate,Email Campaign,2024-06-11,6,2024,2024-06,1
STU_04726,United States,23-27,Undergraduate,Organic Search,2022-11-06,11,2022,2022-11,1
STU_04727,United States,23-27,Undergraduate,Paid Ad,2023-01-15,1,2023,2023-01,1
STU_04728,United States,28+,Postgraduate,Paid Ad,2023-07-15,7,2023,2023-07,1
STU_04729,India,23-27,Undergraduate,Organic Search,2024-01-05,1,2024,2024-01,1
STU_04730,United States,18-22,Undergraduate,Organic Search,2023-07-27,7,2023,2023-07,1
STU_04731,India,23-27,Undergraduate,Paid Ad,2023-08-20,8,2023,2023-08,0
STU_04732,United Kingdom,28+,Undergraduate,Organic Search,2023-05-12,5,2023,2023-05,1
STU_04733,United States,23-27,PhD,Organic Search,2023-05-26,5,2023,2023-05,1
STU_04734,United States,28+,Postgraduate,Organic Search,2022-08-31,8,2022,2022-08,0
STU_04735,United States,18-22,Postgraduate,Email Campaign,2022-06-17,6,2022,2022-06,1
STU_04736,India,23-27,Undergraduate,Referral,2023-01-06,1,2023,2023-01,1
STU_04737,India,23-27,Postgraduate,Organic Search,2022-12-22,12,2022,2022-12,0
STU_04738,India,18-22,Undergraduate,Organic Search,2023-07-31,7,2023,2023-07,0
STU_04739,India,18-22,Other,Email Campaign,2022-10-26,10,2022,2022-10,1
STU_04740,India,18-22,Undergraduate,Paid Ad,2023-04-25,4,2023,2023-04,1
STU_04741,India,23-27,Other,Social Media,2024-06-07,6,2024,2024-06,1
STU_04742,India,23-27,Postgraduate,Paid Ad,2023-10-21,10,2023,2023-10,1
STU_04743,India,18-22,Postgraduate,Referral,2022-09-08,9,2022,2022-09,1
STU_04744,United Kingdom,18-22,Undergraduate,Organic Search,2023-01-12,1,2023,2023-01,1
STU_04745,United States,23-27,Undergraduate,Organic Search,2022-11-09,11,2022,2022-11,0
STU_04746,India,18-22,Postgraduate,Email Campaign,2024-06-01,6,2024,2024-06,1
STU_04747,India,18-22,Postgraduate,Paid Ad,2023-03-05,3,2023,2023-03,1
STU_04748,United States,23-27,Undergraduate,Organic Search,2022-09-11,9,2022,2022-09,1
STU_04749,United States,18-22,Undergraduate,Organic Search,2023-05-02,5,2023,2023-05,1
STU_04750,India,18-22,Undergraduate,Social Media,2023-03-21,3,2023,2023-03,0
STU_04751,India,18-22,Undergraduate,Paid Ad,2022-09-13,9,2022,2022-09,1
STU_04752,India,23-27,Postgraduate,Referral,2023-02-24,2,2023,2023-02,1
STU_04753,India,18-22,Undergraduate,Referral,2022-06-13,6,2022,2022-06,0
STU_04754,India,18-22,Postgraduate,Organic Search,2022-12-02,12,2022,2022-12,1
STU_04755,United States,23-27,Undergraduate,Organic Search,2024-03-12,3,2024,2024-03,1
STU_04756,United States,23-27,PhD,Social Media,2022-10-22,10,2022,2022-10,0
STU_04757,India,18-22,Undergraduate,Referral,2023-03-16,3,2023,2023-03,1
STU_04758,India,23-27,PhD,Organic Search,2023-12-21,12,2023,2023-12,1
STU_04759,India,18-22,Undergraduate,Organic Search,2023-09-16,9,2023,2023-09,1
STU_04760,Australia,18-22,Undergraduate,Referral,2022-09-21,9,2022,2022-09,0
STU_04761,Australia,23-27,Postgraduate,Organic Search,2022-10-03,10,2022,2022-10,0
STU_04762,India,18-22,Undergraduate,Referral,2022-06-07,6,2022,2022-06,1
STU_04763,United States,23-27,PhD,Social Media,2023-10-27,10,2023,2023-10,0
STU_04764,India,18-22,Other,Email Campaign,2024-02-21,2,2024,2024-02,1
STU_04765,Canada,23-27,Undergraduate,Paid Ad,2022-10-25,10,2022,2022-10,0
STU_04766,India,18-22,Undergraduate,Organic Search,2023-03-24,3,2023,2023-03,1
STU_04767,United States,18-22,PhD,Social Media,2022-08-11,8,2022,2022-08,0
STU_04768,India,28+,Other,Referral,2023-04-16,4,2023,2023-04,1
STU_04769,United States,18-22,Postgraduate,Organic Search,2023-04-19,4,2023,2023-04,1
STU_04770,United States,18-22,Postgraduate,Organic Search,2022-07-10,7,2022,2022-07,1
STU_04771,United States,18-22,PhD,Paid Ad,2023-07-01,7,2023,2023-07,1
STU_04772,India,18-22,PhD,Referral,2022-06-23,6,2022,2022-06,1
STU_04773,United States,28+,Undergraduate,Organic Search,2023-04-19,4,2023,2023-04,0
STU_04774,India,18-22,Postgraduate,Organic Search,2024-02-05,2,2024,2024-02,1
STU_04775,India,23-27,Postgraduate,Email Campaign,2023-09-04,9,2023,2023-09,1
STU_04776,United States,18-22,Postgraduate,Referral,2022-06-04,6,2022,2022-06,1
STU_04777,India,18-22,Postgraduate,Email Campaign,2024-02-20,2,2024,2024-02,1
STU_04778,India,18-22,Postgraduate,Paid Ad,2023-06-30,6,2023,2023-06,1
STU_04779,United States,23-27,Undergraduate,Email Campaign,2022-08-06,8,2022,2022-08,1
STU_04780,United States,18-22,Undergraduate,Paid Ad,2022-08-29,8,2022,2022-08,1
STU_04781,India,23-27,Undergraduate,Organic Search,2023-05-07,5,2023,2023-05,1
STU_04782,India,18-22,Undergraduate,Paid Ad,2023-03-23,3,2023,2023-03,1
STU_04783,Canada,18-22,Postgraduate,Paid Ad,2023-04-04,4,2023,2023-04,1
STU_04784,United States,23-27,Undergraduate,Social Media,2023-03-06,3,2023,2023-03,1
STU_04785,India,18-22,PhD,Referral,2022-09-18,9,2022,2022-09,1
STU_04786,India,28+,Postgraduate,Organic Search,2022-08-13,8,2022,2022-08,1
STU_04787,Australia,23-27,PhD,Social Media,2024-01-09,1,2024,2024-01,0
STU_04788,United States,18-22,PhD,Paid Ad,2023-08-29,8,2023,2023-08,1
STU_04789,Canada,28+,Undergraduate,Organic Search,2023-08-08,8,2023,2023-08,0
STU_04790,India,18-22,Other,Paid Ad,2023-03-02,3,2023,2023-03,0
STU_04791,India,18-22,Undergraduate,Referral,2023-08-08,8,2023,2023-08,1
STU_04792,United States,28+,Other,Paid Ad,2023-12-31,12,2023,2023-12,1
STU_04793,Others,23-27,Postgraduate,Social Media,2024-01-03,1,2024,2024-01,1
STU_04794,India,18-22,Other,Organic Search,2023-06-04,6,2023,2023-06,0
STU_04795,United States,18-22,Undergraduate,Organic Search,2024-01-21,1,2024,2024-01,1
STU_04796,India,23-27,Undergraduate,Social Media,2024-06-04,6,2024,2024-06,1
STU_04797,India,23-27,Undergraduate,Paid Ad,2023-09-09,9,2023,2023-09,0
STU_04798,United States,23-27,Undergraduate,Social Media,2023-03-07,3,2023,2023-03,0
STU_04799,United Kingdom,28+,Undergraduate,Organic Search,2023-12-26,12,2023,2023-12,1
STU_04800,India,23-27,PhD,Paid Ad,2024-02-27,2,2024,2024-02,1
STU_04801,United States,28+,Other,Organic Search,2023-02-23,2,2023,2023-02,1
STU_04802,Canada,23-27,Postgraduate,Paid Ad,2022-10-06,10,2022,2022-10,1
STU_04803,India,23-27,Undergraduate,Social Media,2022-06-07,6,2022,2022-06,0
STU_04804,United States,18-22,Postgraduate,Paid Ad,2023-09-17,9,2023,2023-09,1
STU_04805,United States,23-27,Postgraduate,Email Campaign,2023-07-08,7,2023,2023-07,1
STU_04806,India,18-22,PhD,Paid Ad,2023-02-25,2,2023,2023-02,0
STU_04807,India,18-22,Other,Referral,2022-06-16,6,2022,2022-06,1
STU_04808,Canada,18-22,Postgraduate,Organic Search,2022-06-06,6,2022,2022-06,1
STU_04809,Canada,18-22,Postgraduate,Paid Ad,2024-05-13,5,2024,2024-05,0
STU_04810,Others,18-22,Undergraduate,Social Media,2024-01-19,1,2024,2024-01,1
STU_04811,India,28+,Undergraduate,Organic Search,2023-05-04,5,2023,2023-05,1
STU_04812,United Kingdom,23-27,Undergraduate,Referral,2022-08-22,8,2022,2022-08,1
STU_04813,India,18-22,PhD,Paid Ad,2023-05-01,5,2023,2023-05,0
STU_04814,Others,23-27,Postgraduate,Organic Search,2023-02-14,2,2023,2023-02,0
STU_04815,India,23-27,Postgraduate,Organic Search,2023-01-23,1,2023,2023-01,0
STU_04816,Canada,23-27,Undergraduate,Paid Ad,2023-11-26,11,2023,2023-11,1
STU_04817,United States,28+,Postgraduate,Paid Ad,2024-04-27,4,2024,2024-04,1
STU_04818,India,28+,Undergraduate,Organic Search,2022-10-09,10,2022,2022-10,1
STU_04819,United States,28+,Other,Email Campaign,2022-10-06,10,2022,2022-10,1
STU_04820,Canada,28+,Other,Referral,2023-07-28,7,2023,2023-07,1
STU_04821,India,18-22,Other,Paid Ad,2022-10-20,10,2022,2022-10,0
STU_04822,India,23-27,Postgraduate,Email Campaign,2022-06-22,6,2022,2022-06,0
STU_04823,United States,18-22,Postgraduate,Email Campaign,2022-10-03,10,2022,2022-10,1
STU_04824,India,18-22,Postgraduate,Referral,2022-06-30,6,2022,2022-06,1
STU_04825,India,18-22,Other,Referral,2023-01-31,1,2023,2023-01,1
STU_04826,India,18-22,Undergraduate,Organic Search,2023-09-17,9,2023,2023-09,1
STU_04827,United States,23-27,Postgraduate,Email Campaign,2022-08-09,8,2022,2022-08,1
STU_04828,India,28+,PhD,Social Media,2023-11-29,11,2023,2023-11,0
STU_04829,India,23-27,Undergraduate,Organic Search,2022-11-27,11,2022,2022-11,0
STU_04830,India,28+,Other,Organic Search,2024-01-03,1,2024,2024-01,0
STU_04831,United Kingdom,18-22,Postgraduate,Organic Search,2023-07-30,7,2023,2023-07,0
STU_04832,India,23-27,Postgraduate,Paid Ad,2024-03-06,3,2024,2024-03,0
STU_04833,India,23-27,Undergraduate,Organic Search,2022-09-27,9,2022,2022-09,1
STU_04834,United States,18-22,Postgraduate,Paid Ad,2024-02-10,2,2024,2024-02,0
STU_04835,United States,23-27,Postgraduate,Referral,2023-04-21,4,2023,2023-04,0
STU_04836,United States,18-22,Undergraduate,Paid Ad,2023-07-03,7,2023,2023-07,1
STU_04837,Australia,23-27,Postgraduate,Organic Search,2022-11-23,11,2022,2022-11,0
STU_04838,Others,23-27,Undergraduate,Organic Search,2023-07-05,7,2023,2023-07,1
STU_04839,India,18-22,Undergraduate,Organic Search,2023-07-12,7,2023,2023-07,1
STU_04840,United Kingdom,18-22,Undergraduate,Referral,2023-12-01,12,2023,2023-12,1
STU_04841,United States,18-22,Undergraduate,Social Media,2023-10-15,10,2023,2023-10,1
STU_04842,Canada,28+,PhD,Organic Search,2024-02-07,2,2024,2024-02,1
STU_04843,Others,28+,Undergraduate,Paid Ad,2023-12-30,12,2023,2023-12,1
STU_04844,India,23-27,Other,Email Campaign,2022-08-15,8,2022,2022-08,1
STU_04845,United States,18-22,Other,Paid Ad,2023-01-10,1,2023,2023-01,0
STU_04846,India,18-22,Other,Organic Search,2023-08-16,8,2023,2023-08,0
STU_04847,India,23-27,Postgraduate,Paid Ad,2022-12-28,12,2022,2022-12,0
STU_04848,United States,23-27,Undergraduate,Email Campaign,2022-07-03,7,2022,2022-07,0
STU_04849,United States,23-27,Undergraduate,Social Media,2024-03-14,3,2024,2024-03,0
STU_04850,India,23-27,Postgraduate,Paid Ad,2022-09-22,9,2022,2022-09,1
STU_04851,India,23-27,Other,Referral,2024-03-13,3,2024,2024-03,1
STU_04852,India,18-22,Undergraduate,Organic Search,2023-05-24,5,2023,2023-05,1
STU_04853,United States,18-22,Undergraduate,Social Media,2022-06-24,6,2022,2022-06,1
STU_04854,United States,23-27,Postgraduate,Referral,2024-04-29,4,2024,2024-04,1
STU_04855,India,18-22,Postgraduate,Organic Search,2023-07-11,7,2023,2023-07,1
STU_04856,United States,18-22,Undergraduate,Organic Search,2024-05-01,5,2024,2024-05,1
STU_04857,India,23-27,Undergraduate,Organic Search,2024-02-24,2,2024,2024-02,1
STU_04858,India,18-22,Undergraduate,Organic Search,2022-11-25,11,2022,2022-11,1
STU_04859,India,18-22,Postgraduate,Paid Ad,2022-10-11,10,2022,2022-10,1
STU_04860,United States,23-27,PhD,Referral,2022-12-12,12,2022,2022-12,1
STU_04861,India,18-22,Undergraduate,Paid Ad,2023-09-11,9,2023,2023-09,1
STU_04862,India,23-27,PhD,Referral,2023-12-26,12,2023,2023-12,1
STU_04863,Canada,23-27,Postgraduate,Social Media,2023-08-07,8,2023,2023-08,1
STU_04864,India,18-22,PhD,Organic Search,2024-04-23,4,2024,2024-04,1
STU_04865,India,18-22,Undergraduate,Paid Ad,2023-02-14,2,2023,2023-02,0
STU_04866,India,23-27,Undergraduate,Referral,2022-06-05,6,2022,2022-06,0
STU_04867,India,23-27,Undergraduate,Organic Search,2022-09-11,9,2022,2022-09,0
STU_04868,Canada,18-22,Undergraduate,Organic Search,2023-07-28,7,2023,2023-07,1
STU_04869,India,28+,Postgraduate,Email Campaign,2023-06-03,6,2023,2023-06,1
STU_04870,Others,18-22,Postgraduate,Referral,2024-01-08,1,2024,2024-01,1
STU_04871,United States,18-22,Postgraduate,Referral,2022-11-14,11,2022,2022-11,1
STU_04872,Australia,18-22,PhD,Organic Search,2023-12-18,12,2023,2023-12,1
STU_04873,United States,18-22,Other,Referral,2023-08-30,8,2023,2023-08,0
STU_04874,India,28+,Undergraduate,Organic Search,2024-05-31,5,2024,2024-05,0
STU_04875,United States,18-22,Undergraduate,Organic Search,2022-12-21,12,2022,2022-12,1
STU_04876,United Kingdom,18-22,Postgraduate,Social Media,2022-11-10,11,2022,2022-11,1
STU_04877,United States,23-27,Undergraduate,Organic Search,2024-05-22,5,2024,2024-05,0
STU_04878,United States,18-22,Undergraduate,Organic Search,2023-03-10,3,2023,2023-03,0
STU_04879,Canada,23-27,Postgraduate,Paid Ad,2023-11-29,11,2023,2023-11,1
STU_04880,India,23-27,PhD,Organic Search,2023-12-09,12,2023,2023-12,0
STU_04881,United States,28+,Undergraduate,Referral,2022-11-30,11,2022,2022-11,0
STU_04882,United States,18-22,PhD,Organic Search,2023-03-30,3,2023,2023-03,0
STU_04883,United States,18-22,Undergraduate,Paid Ad,2023-05-28,5,2023,2023-05,0
STU_04884,India,18-22,Undergraduate,Paid Ad,2022-08-30,8,2022,2022-08,1
STU_04885,United States,23-27,Undergraduate,Email Campaign,2022-06-19,6,2022,2022-06,1
STU_04886,India,28+,Undergraduate,Email Campaign,2023-02-12,2,2023,2023-02,1
STU_04887,Others,28+,Other,Paid Ad,2024-01-05,1,2024,2024-01,0
STU_04888,United Kingdom,18-22,Undergraduate,Email Campaign,2022-07-10,7,2022,2022-07,1
STU_04889,United Kingdom,18-22,Postgraduate,Paid Ad,2022-09-28,9,2022,2022-09,1
STU_04890,Australia,18-22,Undergraduate,Referral,2022-06-08,6,2022,2022-06,1
STU_04891,United States,23-27,Postgraduate,Referral,2024-04-18,4,2024,2024-04,1
STU_04892,Others,23-27,Undergraduate,Organic Search,2024-05-04,5,2024,2024-05,1
STU_04893,United States,23-27,Postgraduate,Paid Ad,2023-02-08,2,2023,2023-02,0
STU_04894,India,18-22,Other,Organic Search,2024-01-30,1,2024,2024-01,1
STU_04895,Australia,28+,Undergraduate,Paid Ad,2022-07-20,7,2022,2022-07,1
STU_04896,Canada,23-27,PhD,Organic Search,2023-12-06,12,2023,2023-12,1
STU_04897,Others,23-27,Postgraduate,Paid Ad,2024-03-20,3,2024,2024-03,1
STU_04898,United Kingdom,18-22,Undergraduate,Paid Ad,2023-12-12,12,2023,2023-12,1
STU_04899,India,28+,Postgraduate,Referral,2023-02-04,2,2023,2023-02,1
STU_04900,United States,23-27,Other,Social Media,2023-10-22,10,2023,2023-10,0
STU_04901,United Kingdom,23-27,Undergraduate,Referral,2024-03-31,3,2024,2024-03,1
STU_04902,Canada,18-22,Undergraduate,Email Campaign,2023-02-14,2,2023,2023-02,1
STU_04903,Australia,18-22,Undergraduate,Paid Ad,2024-01-17,1,2024,2024-01,0
STU_04904,India,18-22,Postgraduate,Social Media,2023-05-18,5,2023,2023-05,0
STU_04905,United States,18-22,PhD,Organic Search,2022-09-20,9,2022,2022-09,1
STU_04906,Australia,18-22,Postgraduate,Organic Search,2024-03-29,3,2024,2024-03,1
STU_04907,Canada,23-27,Undergraduate,Referral,2024-05-28,5,2024,2024-05,0
STU_04908,India,28+,Undergraduate,Referral,2023-08-14,8,2023,2023-08,0
STU_04909,India,23-27,Postgraduate,Organic Search,2023-10-22,10,2023,2023-10,1
STU_04910,Others,18-22,Undergraduate,Organic Search,2023-04-13,4,2023,2023-04,0
STU_04911,India,28+,Postgraduate,Organic Search,2024-05-11,5,2024,2024-05,1
STU_04912,United States,18-22,PhD,Referral,2023-09-21,9,2023,2023-09,0
STU_04913,United States,23-27,Undergraduate,Paid Ad,2023-04-20,4,2023,2023-04,1
STU_04914,India,18-22,Postgraduate,Paid Ad,2024-01-19,1,2024,2024-01,1
STU_04915,Australia,18-22,Postgraduate,Organic Search,2023-01-28,1,2023,2023-01,0
STU_04916,United States,18-22,Undergraduate,Organic Search,2023-05-08,5,2023,2023-05,0
STU_04917,Australia,23-27,Undergraduate,Organic Search,2022-10-20,10,2022,2022-10,1
STU_04918,United States,23-27,PhD,Organic Search,2023-04-18,4,2023,2023-04,1
STU_04919,United States,18-22,Undergraduate,Organic Search,2023-02-24,2,2023,2023-02,1
STU_04920,India,18-22,Postgraduate,Social Media,2023-10-12,10,2023,2023-10,1
STU_04921,India,18-22,Postgraduate,Email Campaign,2024-05-28,5,2024,2024-05,1
STU_04922,India,18-22,Undergraduate,Organic Search,2022-10-31,10,2022,2022-10,1
STU_04923,India,28+,Undergraduate,Organic Search,2023-04-13,4,2023,2023-04,1
STU_04924,India,18-22,Postgraduate,Organic Search,2023-07-07,7,2023,2023-07,1
STU_04925,Others,18-22,Postgraduate,Referral,2022-09-04,9,2022,2022-09,1
STU_04926,India,18-22,Undergraduate,Social Media,2023-08-03,8,2023,2023-08,1
STU_04927,Australia,23-27,Undergraduate,Referral,2022-11-01,11,2022,2022-11,1
STU_04928,India,18-22,Postgraduate,Organic Search,2023-07-01,7,2023,2023-07,1
STU_04929,India,18-22,Other,Paid Ad,2023-02-18,2,2023,2023-02,1
STU_04930,India,18-22,Undergraduate,Paid Ad,2023-07-23,7,2023,2023-07,0
STU_04931,United Kingdom,18-22,Postgraduate,Organic Search,2024-02-11,2,2024,2024-02,1
STU_04932,Canada,18-22,Postgraduate,Organic Search,2023-07-25,7,2023,2023-07,1
STU_04933,India,23-27,Postgraduate,Social Media,2023-07-26,7,2023,2023-07,1
STU_04934,United States,28+,PhD,Email Campaign,2023-06-22,6,2023,2023-06,1
STU_04935,India,28+,Undergraduate,Organic Search,2023-12-29,12,2023,2023-12,1
STU_04936,United States,18-22,Undergraduate,Referral,2023-05-12,5,2023,2023-05,1
STU_04937,India,23-27,Other,Referral,2023-09-17,9,2023,2023-09,1
STU_04938,India,28+,Undergraduate,Referral,2022-07-28,7,2022,2022-07,1
STU_04939,United States,18-22,Undergraduate,Organic Search,2024-02-04,2,2024,2024-02,1
STU_04940,India,18-22,Postgraduate,Organic Search,2024-03-26,3,2024,2024-03,1
STU_04941,United States,18-22,Other,Referral,2022-08-14,8,2022,2022-08,0
STU_04942,India,18-22,Undergraduate,Organic Search,2022-09-24,9,2022,2022-09,1
STU_04943,India,18-22,Postgraduate,Social Media,2023-08-02,8,2023,2023-08,1
STU_04944,United States,23-27,Undergraduate,Referral,2024-03-30,3,2024,2024-03,1
STU_04945,United States,23-27,Postgraduate,Social Media,2024-02-26,2,2024,2024-02,0
STU_04946,Australia,18-22,Undergraduate,Organic Search,2023-12-13,12,2023,2023-12,1
STU_04947,United States,18-22,Undergraduate,Email Campaign,2024-05-11,5,2024,2024-05,1
